Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Tue Dec 31 18:17:49 2024
| Host         : lap-inf133 running 64-bit Ubuntu 24.04.1 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file /janberq/repos/jnbrq/hbmex-sw/results/synth/SpmvExp3_impl3_utilization_hier.post_pr.txt
| Design       : bd_top_wrapper
| Device       : xcu55c-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
----------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|                                              Instance                                             |                                        Module                                        | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                 per_lane_ff_chain[1].phy_rxvalid_chain                                            |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_197 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txcompliance_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_198 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_199 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_200 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_201 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized2_202 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txeq_coeff_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized6_203 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_204 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_205 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txeq_new_coeff_chain                                     |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_206 |          2 |          2 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txeq_preset_chain                                        |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized5_207 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txstart_block_chain                                      |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_208 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[1].phy_txsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_209 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_phystatus_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_210 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_211 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_212 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_213 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_214 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxeq_adapt_done_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_215 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_216 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_217 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxeq_new_txcoeff_chain                                   |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_218 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxeq_preset_sel_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_219 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxpolarity_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_220 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxstart_block_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_221 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxstatus_chain                                           |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized4_222 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_223 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_rxvalid_chain                                            |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_224 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txcompliance_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_225 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_226 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_227 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_228 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized2_229 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txeq_coeff_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized6_230 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_231 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_232 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txeq_new_coeff_chain                                     |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_233 |         15 |         15 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txeq_preset_chain                                        |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized5_234 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txstart_block_chain                                      |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_235 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[2].phy_txsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_236 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_phystatus_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_237 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_238 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_239 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_240 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_241 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxeq_adapt_done_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_242 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_243 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_244 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxeq_new_txcoeff_chain                                   |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_245 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxeq_preset_sel_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_246 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxpolarity_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_247 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxstart_block_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_248 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxstatus_chain                                           |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized4_249 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_250 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_rxvalid_chain                                            |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_251 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txcompliance_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_252 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_253 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_254 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_255 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized2_256 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txeq_coeff_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized6_257 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_258 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_259 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txeq_new_coeff_chain                                     |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_260 |         16 |         16 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txeq_preset_chain                                        |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized5_261 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txstart_block_chain                                      |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_262 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[3].phy_txsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_263 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_phystatus_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_264 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_265 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_266 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_267 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_268 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxeq_adapt_done_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_269 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_270 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_271 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxeq_new_txcoeff_chain                                   |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_272 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxeq_preset_sel_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_273 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxpolarity_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_274 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxstart_block_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_275 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxstatus_chain                                           |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized4_276 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_277 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_rxvalid_chain                                            |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_278 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txcompliance_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_279 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_280 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_281 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_282 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized2_283 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txeq_coeff_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized6_284 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_285 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_286 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txeq_new_coeff_chain                                     |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_287 |         11 |         11 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txeq_preset_chain                                        |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized5_288 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txstart_block_chain                                      |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_289 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[4].phy_txsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_290 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_phystatus_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_291 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_292 |          1 |          1 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_293 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_294 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_295 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxeq_adapt_done_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_296 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_297 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_298 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxeq_new_txcoeff_chain                                   |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_299 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxeq_preset_sel_chain                                    |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_300 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxpolarity_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_301 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxstart_block_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_302 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxstatus_chain                                           |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized4_303 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_304 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_rxvalid_chain                                            |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_305 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txcompliance_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_306 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txdata_chain                                             |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized0_307 |          0 |          0 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txdata_valid_chain                                       |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_308 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txdatak_chain                                            |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_309 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txelecidle_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized2_310 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txeq_coeff_chain                                         |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized6_311 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txeq_ctrl_chain                                          |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_312 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txeq_done_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_313 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txeq_new_coeff_chain                                     |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized7_314 |         15 |         15 |       0 |    0 |    16 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txeq_preset_chain                                        |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized5_315 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txstart_block_chain                                      |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized1_316 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[5].phy_txsync_header_chain                                      |                                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain_317 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 per_lane_ff_chain[6].phy_phystatus_chain                                          |                           bd_top_xdma_0_0_pcie4c_ip_phy_ff_chain__parameterized3_318 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
