Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Tue Dec 31 18:22:28 2024
| Host         : lap-inf133 running 64-bit Ubuntu 24.04.1 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file /janberq/repos/jnbrq/hbmex-sw/results/synth/SpmvExp1_impl3_utilization_hier.post_pr.txt
| Design       : bd_top_wrapper
| Device       : xcu55c-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
----------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|                                              Instance                                             |                                        Module                                        | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|           s01_aw_node                                                                             |                                               bd_top_smartconnect_0_1_bd_48b0_sawn_1 |        134 |        102 |      32 |    0 |   201 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized10 |        134 |        102 |      32 |    0 |   201 |      0 |      0 |    0 |          0 |
|               (inst)                                                                              |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized10 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|               inst_mi_handler                                                                     |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized10 |        131 |         99 |      32 |    0 |   192 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized10 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fifo_req.inst_fifo_req                                        |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized9 |         49 |         41 |       8 |    0 |    70 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_node_payld                                              |                        bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized10 |         74 |         50 |      24 |    0 |   112 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_send                                                    |                bd_top_smartconnect_0_1_sc_node_v1_0_16_reg_slice3__parameterized2_29 |          8 |          8 |       0 |    0 |     8 |      0 |      0 |    0 |          0 |
|               inst_si_handler                                                                     |                bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized1_28 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|               m_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__29 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               s_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__28 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|           s01_b_node                                                                              |                                                bd_top_smartconnect_0_1_bd_48b0_sbn_1 |         60 |         60 |       0 |    0 |    95 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized11 |         60 |         60 |       0 |    0 |    95 |      0 |      0 |    0 |          0 |
|               (inst)                                                                              |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized11 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|               inst_mi_handler                                                                     |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized11 |         53 |         53 |       0 |    0 |    80 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized11 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fi_regulator.inst_fi_regulator                                |                              bd_top_smartconnect_0_1_sc_node_v1_0_16_fi_regulator_21 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_node_payld                                              |                        bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized11 |         46 |         46 |       0 |    0 |    70 |      0 |      0 |    0 |          0 |
|                 inst_ingress                                                                      |                     bd_top_smartconnect_0_1_sc_node_v1_0_16_ingress__parameterized11 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |    0 |          0 |
|               inst_si_handler                                                                     |                bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized6_18 |          6 |          6 |       0 |    0 |     7 |      0 |      0 |    0 |          0 |
|                 (inst_si_handler)                                                                 |                bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized6_18 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 gen_si_handler.gen_arbiter_rr_normal_area.inst_arbiter                            |                bd_top_smartconnect_0_1_sc_node_v1_0_16_arb_alg_rr__parameterized0_19 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 gen_si_handler.gen_request_counters.gen_req_counter[1].inst_req_counter           |                                    bd_top_smartconnect_0_1_sc_util_v1_0_4_counter_20 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               m_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__27 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               s_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__26 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|           s01_r_node                                                                              |                                                bd_top_smartconnect_0_1_bd_48b0_srn_1 |        306 |        146 |     160 |    0 |   378 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized17 |        306 |        146 |     160 |    0 |   378 |      0 |      0 |    0 |          0 |
|               (inst)                                                                              |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized17 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|               inst_mi_handler                                                                     |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized17 |        300 |        140 |     160 |    0 |   363 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized17 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_downsizer.inst_downsizer                                      |                    bd_top_smartconnect_0_1_sc_node_v1_0_16_downsizer__parameterized0 |          5 |          5 |       0 |    0 |     7 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fi_regulator.inst_fi_regulator                                |                              bd_top_smartconnect_0_1_sc_node_v1_0_16_fi_regulator_12 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_node_payld                                              |                        bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized14 |        287 |        127 |     160 |    0 |   345 |      0 |      0 |    0 |          0 |
|                 inst_ingress                                                                      |                     bd_top_smartconnect_0_1_sc_node_v1_0_16_ingress__parameterized17 |          7 |          7 |       0 |    0 |     7 |      0 |      0 |    0 |          0 |
|               inst_si_handler                                                                     |                   bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized6 |          6 |          6 |       0 |    0 |     7 |      0 |      0 |    0 |          0 |
|                 (inst_si_handler)                                                                 |                   bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized6 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|                 gen_si_handler.gen_arbiter_rr_normal_area.inst_arbiter                            |                   bd_top_smartconnect_0_1_sc_node_v1_0_16_arb_alg_rr__parameterized0 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 gen_si_handler.gen_request_counters.gen_req_counter[1].inst_req_counter           |                                       bd_top_smartconnect_0_1_sc_util_v1_0_4_counter |          2 |          2 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               m_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__25 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               s_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__24 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|           s01_w_node                                                                              |                                                bd_top_smartconnect_0_1_bd_48b0_swn_1 |        335 |        151 |     184 |    0 |   782 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized18 |        335 |        151 |     184 |    0 |   782 |      0 |      0 |    0 |          0 |
|               (inst)                                                                              |                         bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized18 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|               inst_mi_handler                                                                     |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized18 |        332 |        148 |     184 |    0 |   773 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |                  bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized18 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fi_regulator.inst_fi_regulator                                |                                 bd_top_smartconnect_0_1_sc_node_v1_0_16_fi_regulator |          1 |          1 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fifo_req.inst_fifo_req                                        |                        bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized15 |         47 |         39 |       8 |    0 |    71 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_upsizer.inst_upsizer                                          |                      bd_top_smartconnect_0_1_sc_node_v1_0_16_upsizer__parameterized0 |         44 |         44 |       0 |    0 |   313 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_node_payld                                              |                        bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized16 |        232 |         56 |     176 |    0 |   377 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_send                                                    |                   bd_top_smartconnect_0_1_sc_node_v1_0_16_reg_slice3__parameterized2 |          8 |          8 |       0 |    0 |     8 |      0 |      0 |    0 |          0 |
|               inst_si_handler                                                                     |                   bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized1 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|               m_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__23 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               s_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__22 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|         switchboards                                                                              |                                      bd_top_smartconnect_0_1_switchboards_imp_2VCXRV |        136 |        136 |       0 |    0 |  1394 |      0 |      0 |    0 |          0 |
|           ar_switchboard                                                                          |                                               bd_top_smartconnect_0_1_bd_48b0_arsw_0 |          0 |          0 |       0 |    0 |   138 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                                    bd_top_smartconnect_0_1_sc_switchboard_v1_0_8_top |          0 |          0 |       0 |    0 |   138 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_opipe_payld                                                          |                   bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized13_4 |          0 |          0 |       0 |    0 |    83 |      0 |      0 |    0 |          0 |
|               gen_mi[1].inst_opipe_payld                                                          |                   bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized13_5 |          0 |          0 |       0 |    0 |    55 |      0 |      0 |    0 |          0 |
|           aw_switchboard                                                                          |                                               bd_top_smartconnect_0_1_bd_48b0_awsw_0 |          0 |          0 |       0 |    0 |   125 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                                 bd_top_smartconnect_0_1_sc_switchboard_v1_0_8_top__1 |          0 |          0 |       0 |    0 |   125 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_opipe_payld                                                          |                     bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized13 |          0 |          0 |       0 |    0 |    83 |      0 |      0 |    0 |          0 |
|               gen_mi[1].inst_opipe_payld                                                          |                   bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized13_3 |          0 |          0 |       0 |    0 |    42 |      0 |      0 |    0 |          0 |
|           b_switchboard                                                                           |                                                bd_top_smartconnect_0_1_bd_48b0_bsw_0 |          3 |          3 |       0 |    0 |     6 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                    bd_top_smartconnect_0_1_sc_switchboard_v1_0_8_top__parameterized0 |          3 |          3 |       0 |    0 |     6 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_mux_payld                                                            |                           bd_top_smartconnect_0_1_sc_util_v1_0_4_mux__parameterized0 |          3 |          3 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_opipe_payld                                                          |                     bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized14 |          0 |          0 |       0 |    0 |     6 |      0 |      0 |    0 |          0 |
|           r_switchboard                                                                           |                                                bd_top_smartconnect_0_1_bd_48b0_rsw_0 |        133 |        133 |       0 |    0 |   534 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                    bd_top_smartconnect_0_1_sc_switchboard_v1_0_8_top__parameterized1 |        133 |        133 |       0 |    0 |   534 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_mux_payld                                                            |                           bd_top_smartconnect_0_1_sc_util_v1_0_4_mux__parameterized1 |        133 |        133 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_opipe_payld                                                          |                     bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized15 |          0 |          0 |       0 |    0 |   265 |      0 |      0 |    0 |          0 |
|               gen_mi[1].inst_opipe_payld                                                          |                   bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized15_1 |          0 |          0 |       0 |    0 |   269 |      0 |      0 |    0 |          0 |
|           w_switchboard                                                                           |                                                bd_top_smartconnect_0_1_bd_48b0_wsw_0 |          0 |          0 |       0 |    0 |   591 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |                    bd_top_smartconnect_0_1_sc_switchboard_v1_0_8_top__parameterized2 |          0 |          0 |       0 |    0 |   591 |      0 |      0 |    0 |          0 |
|               gen_mi[0].inst_opipe_payld                                                          |                     bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized16 |          0 |          0 |       0 |    0 |   294 |      0 |      0 |    0 |          0 |
|               gen_mi[1].inst_opipe_payld                                                          |                   bd_top_smartconnect_0_1_sc_util_v1_0_4_pipeline__parameterized16_0 |          0 |          0 |       0 |    0 |   297 |      0 |      0 |    0 |          0 |
|     util_ds_buf_0                                                                                 |                                                               bd_top_util_ds_buf_0_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|       U0                                                                                          |                                                   bd_top_util_ds_buf_0_0_util_ds_buf |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|     util_ds_buf_1                                                                                 |                                                               bd_top_util_ds_buf_1_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|       U0                                                                                          |                                                   bd_top_util_ds_buf_1_0_util_ds_buf |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|     xdma_0                                                                                        |                                                                      bd_top_xdma_0_0 |      27226 |      25101 |    2100 |   25 | 31822 |     50 |      0 |    0 |          0 |
|       inst                                                                                        |                                                             bd_top_xdma_0_0_core_top |      27226 |      25101 |    2100 |   25 | 31822 |     50 |      0 |    0 |          0 |
|         (inst)                                                                                    |                                                             bd_top_xdma_0_0_core_top |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|         pcie4c_ip_i                                                                               |                                                            bd_top_xdma_0_0_pcie4c_ip |       6059 |       6036 |       0 |   23 | 13239 |     22 |      0 |    0 |          0 |
|           inst                                                                                    |                                     bd_top_xdma_0_0_pcie4c_ip_pcie4c_uscale_core_top |       6059 |       6036 |       0 |   23 | 13239 |     22 |      0 |    0 |          0 |
|             (inst)                                                                                |                                     bd_top_xdma_0_0_pcie4c_ip_pcie4c_uscale_core_top |          9 |          9 |       0 |    0 |    28 |      0 |      0 |    0 |          0 |
|             bd_top_xdma_0_0_pcie4c_ip_gt_top_i                                                    |                                                    bd_top_xdma_0_0_pcie4c_ip_phy_top |       5226 |       5203 |       0 |   23 | 11375 |      0 |      0 |    0 |          0 |
|               (bd_top_xdma_0_0_pcie4c_ip_gt_top_i)                                                |                                                    bd_top_xdma_0_0_pcie4c_ip_phy_top |          0 |          0 |       0 |    0 |    66 |      0 |      0 |    0 |          0 |
|               diablo_gt.diablo_gt_phy_wrapper                                                     |                                             bd_top_xdma_0_0_pcie4c_ip_gt_phy_wrapper |       4916 |       4893 |       0 |   23 |  9935 |      0 |      0 |    0 |          0 |
|                 (diablo_gt.diablo_gt_phy_wrapper)                                                 |                                             bd_top_xdma_0_0_pcie4c_ip_gt_phy_wrapper |         17 |          1 |       0 |   16 |    25 |      0 |      0 |    0 |          0 |
|                 gt_wizard.gtwizard_top_i                                                          |                                               bd_top_xdma_0_0_pcie4c_ip_gtwizard_top |       3425 |       3425 |       0 |    0 |  6241 |      0 |      0 |    0 |          0 |
|                 phy_clk_i                                                                         |                                                 bd_top_xdma_0_0_pcie4c_ip_gt_phy_clk |          0 |          0 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|                 phy_lane[0].cdr_ctrl_on_eidle_i                                                   |                                       bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[0].phy_rxeq_i                                                            |                                                bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq |         15 |         15 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[0].phy_txeq_i                                                            |                                                bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[0].receiver_detect_termination_i                                         |                                  bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[0].sync_cdrhold                                                          |                                       bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[10].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_433 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[10].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_434 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[10].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_435 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[10].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_436 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[10].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_437 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[11].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_438 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[11].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_439 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[11].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_440 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[11].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_441 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[11].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_442 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[12].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_443 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[12].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_444 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[12].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_445 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[12].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_446 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[12].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_447 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[13].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_448 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[13].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_449 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[13].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_450 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[13].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_451 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[13].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_452 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[14].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_453 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[14].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_454 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[14].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_455 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[14].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_456 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[14].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_457 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[15].cdr_ctrl_on_eidle_i                                                  |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_458 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[15].phy_rxeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_459 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[15].phy_txeq_i                                                           |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_460 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[15].receiver_detect_termination_i                                        |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_461 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[15].sync_cdrhold                                                         |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_462 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[1].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_463 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[1].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_464 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[1].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_465 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[1].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_466 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[1].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_467 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[2].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_468 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
|                 phy_lane[2].phy_rxeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_rxeq_469 |         16 |         16 |       0 |    0 |    41 |      0 |      0 |    0 |          0 |
|                 phy_lane[2].phy_txeq_i                                                            |                                            bd_top_xdma_0_0_pcie4c_ip_gt_phy_txeq_470 |         47 |         47 |       0 |    0 |   106 |      0 |      0 |    0 |          0 |
|                 phy_lane[2].receiver_detect_termination_i                                         |                              bd_top_xdma_0_0_pcie4c_ip_gt_receiver_detect_rxterm_471 |         12 |         12 |       0 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 phy_lane[2].sync_cdrhold                                                          |                                   bd_top_xdma_0_0_pcie4c_ip_sync__parameterized3_472 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|                 phy_lane[3].cdr_ctrl_on_eidle_i                                                   |                                   bd_top_xdma_0_0_pcie4c_ip_gt_cdr_ctrl_on_eidle_473 |         13 |         13 |       0 |    0 |    32 |      0 |      0 |    0 |          0 |
